t0,a,m1,m2,nu0,M_ch,K,nu_max,Dt_max
1481.8,0.229064,0.594217,0.329507,0.0008759489512288101,0.38192438240045357,7.398762068930504e-07,0.008398091396019151,2.28082205685548
13178.8,5.80865,0.613431,0.302241,6.829675940480429e-06,0.3702742162236749,7.026448571997414e-07,0.007583057978483585,1007177.3985973655
198.053,2.18717,1.18906,0.78372,4.338688406459926e-05,0.8367641947709076,2.734441062134464e-06,0.027376040437879664,1869.6097365622252
1142.41,0.46182,0.296041,0.561112,0.00029475624342823267,0.35126039197977316,6.435447066228285e-07,0.0074343974956501985,47.975108424831355
3787.58,0.531869,0.29148,0.31706,0.00020094652089812956,0.26460150110996594,4.013444476287743e-07,0.007584612553252034,213.7058663773316
844.567,11.5576,1.1198,0.273773,3.001969777637038e-06,0.4603548279961779,1.0100694984618042e-06,0.00669608636614202,6272981.511759544
12147.2,2.32737,0.440434,0.270627,2.3730026617843507e-05,0.29879257749695204,4.914504769150132e-07,0.006794519772118849,51995.643343995886
7695.46,0.51431,0.43311,0.212787,0.0002177143846648561,0.26103174595620865,3.9236081995303045e-07,0.005206688375862451,176.50864727644083
218.528,3.25001,0.816864,0.740484,2.128181837335749e-05,0.6768962801990797,1.9204380355320933e-06,0.025410698373691948,17789.012970810367
152.657,2.36069,1.05872,0.757723,3.7127472939855165e-05,0.7775540675000904,2.4196232502163106e-06,0.02594726365439295,3201.154526651993
235.19,41.8886,0.982832,0.303663,4.1802593458618567e-07,0.4603001107260278,1.009869413467505e-06,0.007520228580498907,1204393169.6254342
1820.33,7.82955,0.571183,0.186345,3.96951169484634e-06,0.27566147298246024,4.296916099113255e-07,0.0044850164807283335,7000348.602763577
1171.17,1.17286,0.630381,0.316298,7.653763750577357e-05,0.38421930997652615,7.473007175110411e-07,0.007982780495424653,1505.7218929041792
920.565,31.7574,0.939094,0.33476,6.301375533073582e-07,0.47581885103209004,1.0672499905893892e-06,0.008412095822054183,381488672.75098294
5037.18,1.1784,0.448892,0.265363,6.601315466389163e-05,0.29841364851304275,4.904121529555825e-07,0.006637322042319003,3404.0630527963363
1673.2,0.543649,0.294853,0.465298,0.00021732765249773804,0.32079092053118824,5.53222964257307e-07,0.007474682142801273,125.796112691759
742.065,1.17493,0.725425,0.485449,8.633252263897169e-05,0.5145432516488179,1.2159057088931622e-06,0.01349335509342389,671.2378635319787
6485.96,0.488149,0.265796,0.321856,0.00022458174239201295,0.2543911429704028,3.758663074019625e-07,0.006799457601806618,169.62690615793343
1651.26,0.298074,0.616092,0.341799,0.000600917492800135,0.396083358456152,7.861542128018916e-07,0.008754526144165279,5.873337178445695
1004.44,0.228578,0.655368,0.32859,0.0009069421403366488,0.39928999887685807,7.967904872030682e-07,0.00833180123217772,1.9297941935990919
8134.27,0.990005,0.599342,0.228774,9.230653515581828e-05,0.3152322137783807,5.373382289537433e-07,0.005567158325568929,1270.6718387657245
9077.78,0.982641,0.563034,0.2275,9.12033727361973e-05,0.305439712889502,5.098071526926003e-07,0.005543733997015327,1382.9278243678814
5745.38,2.67311,0.382244,0.212338,1.762883352043985e-05,0.24591141468453534,3.552176745128634e-07,0.005225231196939424,158909.99888900566
4329.93,15.647,0.742807,0.404203,1.7289399992934847e-06,0.47268505499906,1.0555606824921187e-06,0.010635283375344999,26142419.31048776
10959.3,3.15264,0.675871,0.271977,1.7378037114029513e-05,0.3658388769744291,6.886731933902921e-07,0.0067058308555853685,85158.29390876576
10038.1,0.565495,0.380449,0.214302,0.00018120383301035745,0.24656223973558797,3.567859116716264e-07,0.005279304992599156,316.7140685444968
77.2106,2.58247,1.07353,0.740055,3.242343131002749e-05,0.7732845381121376,2.3975203230180507e-06,0.024864817656346405,4636.488687503748
291.303,0.861232,0.773606,0.672784,0.00015035068520545894,0.6277405857753287,1.6936763904553373e-06,0.02169781989791153,109.76481519777336
9349.94,2.0916,0.431047,0.275171,2.7758397156119587e-05,0.2983242907908689,4.901674270026426e-07,0.0069339464173343544,34317.248227994125
4310.28,1.14481,0.534942,0.261574,7.280145751006122e-05,0.32158950087360505,5.555202003281281e-07,0.006475113318929113,2314.7244435459797
361.268,1.44052,1.06311,0.543557,7.325325746631271e-05,0.6544987223014946,1.81570277850691e-06,0.015427017945038883,696.6135108228788
7206.99,6.27885,0.42936,0.142631,4.80305300409055e-06,0.209287584957246,2.714996020023431e-07,0.0034291005299740868,6664382.0668629175
1315.96,1.07577,0.548034,0.503683,9.183606085563579e-05,0.4572977860548943,9.9891511437279e-07,0.014492796821293907,692.9112287884898
1763.5,0.919434,0.585905,0.429433,0.00011420034722907883,0.43562364384715785,9.212605877424822e-07,0.011647890078458187,420.1566454775987
4877.08,0.176037,0.283102,0.329265,0.001058626825796466,0.26563833411698085,4.03968963234688e-07,0.007304876939401738,2.5122097527705485
1299.5,1.00859,0.545968,0.530559,0.00010234895672600066,0.4685279885438647,1.0401340624228423e-06,0.015597186894612033,498.42101487279723
204.991,1.23081,1.07411,0.692558,9.725991613867379e-05,0.7472603820399127,2.2645574823666514e-06,0.0222214725820747,262.2818024104668
5063.62,1.54843,0.541455,0.27119,4.6747244000611265e-05,0.32970190026215984,5.790719167290174e-07,0.006739380592594524,7235.904246055394
4906.63,0.698708,0.530561,0.232661,0.00014945994225204191,0.3008466445401273,4.970942119928493e-07,0.0056916089766502155,379.9362930033725
545.744,1.57699,0.845769,0.467332,5.781607439805887e-05,0.5425837005460771,1.3283361495215171e-06,0.012717026250520055,1789.7990240939735
4448.04,0.608629,0.289686,0.330769,0.00016575594939017389,0.2693576575897256,4.134398148260529e-07,0.00750242427316342,346.6533885673487
1284.82,0.16162,0.529209,0.329713,0.0014252043962088702,0.3616323137854199,6.75526104957126e-07,0.008457816839206657,0.6778740894391805
1073.27,0.301648,0.614362,0.262479,0.0005647453876717868,0.3435003431580671,6.200243015785016e-07,0.0064657726137693616,8.781596732600555
665.27,1.43124,0.794956,0.436737,6.476277989867305e-05,0.5084372396407997,1.191952658899316e-06,0.011686548704034672,1473.8322748245787
72.0026,8.9021,1.11279,1.29288,5.834750192172579e-06,1.0436037919216619,3.95144705369722e-06,0.0640103403640171,272537.68388091086
6751.05,8.90581,0.541142,0.36097,3.5707795207650677e-06,0.3831927813239973,7.439760441947039e-07,0.009419051542122935,5361854.9401786765
7065.25,2.43074,0.52061,0.285041,2.3665117069646814e-05,0.3323705327497297,5.869047283740957e-07,0.007144596155448866,43858.25076034862
2275.27,1.4478,0.524013,0.473294,5.727888018615213e-05,0.43342909662026585,9.135385054894463e-07,0.013359947679197789,2668.0644821465926
3973.19,0.164364,0.284872,0.329492,0.0011752919744836708,0.26657022073429554,4.063336653071855e-07,0.007358139967883164,1.8866722499627262
8080.3,3.38958,0.456113,0.304356,1.3962554085666546e-05,0.32303998986526905,5.597024822804982e-07,0.007766049032126838,187807.04105760428
1419.22,0.891055,0.523183,0.386805,0.00011331933284880436,0.3907331772367363,7.68535443324127e-07,0.010281605344251021,514.1599389425985
4580.13,1.40456,0.450913,0.278095,5.12505637014726e-05,0.30649620627370544,5.127495153723069e-07,0.006999748771940955,6394.494910498819
206.803,3.10788,0.815974,0.812824,2.327449115052803e-05,0.7089739172004341,2.0745019610696867e-06,0.0302036290065177,12971.227265506013
165.553,4.55508,0.881498,0.831644,1.345227112231294e-05,0.7453094047027995,2.2547120649548796e-06,0.03137829707155053,51486.81807119747
3099.37,1.48584,0.525017,0.289271,4.97821778923891e-05,0.3363034718802297,5.985250585286473e-07,0.007263084661374415,5919.640318964455
10688.6,2.70679,0.444927,0.282589,1.9137375268183952e-05,0.3071127865458441,5.144698367716912e-07,0.0071355074636589065,88144.61814333976
1138.42,0.550672,0.601716,0.294568,0.0002314868225521095,0.3619571390030997,6.765376923131103e-07,0.007368794369611413,86.9302054503058
7544.18,3.36552,0.457884,0.306526,1.4149068851105694e-05,0.324839175605082,5.649076020195248e-07,0.007829118722814842,179607.1851697751
6810.12,1.91915,0.437591,0.281516,3.1869578619556744e-05,0.30407742248537734,5.060231415869357e-07,0.007111470599277715,23000.360031583994
1777.37,0.984072,0.554254,0.286174,9.383241364257107e-05,0.34300725294041734,6.185416169607138e-07,0.007155499495389998,1056.6423039549647
6636.61,1.4108,0.532042,0.257558,5.298443858185685e-05,0.3181347785820622,5.456095975912581e-07,0.006365694002751292,5499.163569703073
1446.91,0.431572,0.565995,0.248699,0.0003180975411663105,0.32128694322314144,5.546493998685982e-07,0.006108841732463018,45.41839923023199
4427.29,0.567368,0.410236,0.236682,0.0001880486867402812,0.2692461814002634,4.131546776026221e-07,0.0058665572388012,247.75946578274642
1521.0,14.8102,0.83071,0.344974,1.9008456903980039e-06,0.45738651908797057,9.99238180667238e-07,0.00874190676507064,21447735.894054826
7237.8,3.97156,0.461657,0.317312,1.114195343205245e-05,0.3320316762487755,5.859078044112378e-07,0.008150737072104206,327478.3370201528
779.588,0.577974,0.787493,0.245893,0.00023115951629634827,0.3709737719624895,7.048587512511599e-07,0.005982336692209892,83.74672242499234
12356.8,2.36022,0.533728,0.262748,2.459238002255951e-05,0.32201870917384673,5.567564551371452e-07,0.006508267979725118,41729.37354216294
1032.52,1.0499,0.739054,0.383569,9.840972266064323e-05,0.4586326999521284,1.0037797882994384e-06,0.009971864641192,573.4563412771165
5480.8,0.195021,0.291239,0.329358,0.0009139568896308005,0.2695185828404906,4.138515731515019e-07,0.007552650643311811,3.636667128107421
1263.8,0.429632,0.55443,0.254737,0.0003191663472195022,0.32237074168534435,5.577712397875989e-07,0.006277816964342137,44.76304887602514
4176.84,1.05453,0.534005,0.258481,8.213917451334593e-05,0.31929053857188255,5.489171950362108e-07,0.006390146817282752,1697.9716822299663
75.505,3.99164,0.957907,1.20643,1.8432249335511638e-05,0.934609751984241,3.287864670089155e-06,0.04171459409396484,15244.713788260891
777.842,0.235079,0.607114,0.283606,0.0008273567104505057,0.35615837128920885,6.585701073612362e-07,0.007055037816693057,2.9809816325030534
4375.0,2.15839,0.607138,0.289673,2.9839979920996106e-05,0.3602276744349991,6.711586786183306e-07,0.007226566792683071,20667.469312160545
206.278,1.14982,1.1876,0.689395,0.00011102728340910187,0.7819704968388209,2.44257195307391e-06,0.021928323322577603,170.836963021852
1934.08,0.786206,0.32916,0.473703,0.00012842782712635173,0.3426254543905325,6.173945534628627e-07,0.008499694478229281,458.40452215222564
3509.09,4.38927,0.538263,0.348009,1.0229113865389116e-05,0.3750054644150543,7.176721278589158e-07,0.009013449968107943,335800.4851482857
3207.11,8.81941,0.573791,0.247633,3.4575409973616813e-06,0.32256992487679165,5.583457415501427e-07,0.006077092942697469,7785610.297699372
3548.88,7.64598,0.588483,0.37905,4.648641986006393e-06,0.4091900796487023,8.299881910919177e-07,0.009948712504339995,2378485.9567810292
4698.99,0.682773,0.753955,0.218996,0.00017469236317425562,0.3412328010454239,6.132177324840572e-07,0.005288987833657809,203.1646629611555
1250.95,1.50989,0.550184,0.536487,5.6140208213740535e-05,0.4729559354119432,1.0565690541559033e-06,0.015835722074777125,2433.7728523536875
12273.7,2.60888,0.565609,0.265689,2.1619226735899882e-05,0.3327994379934743,5.881675498079204e-07,0.006574024772679511,55697.26363610268
6678.27,0.960442,0.53127,0.238209,9.311820901716073e-05,0.30487704104593694,5.082428617288248e-07,0.005839796603370026,1312.416005768426
3921.7,1.34845,1.08909,0.243381,7.365793768569468e-05,0.42567555583042177,8.864643458531771e-07,0.005899726752858386,1406.0206864777854
2532.42,9.21782,0.554321,0.271133,3.2437475484187893e-06,0.333294119680442,5.896253840673051e-07,0.00673094027325453,8740584.48998259
4990.5,1.43565,0.467477,0.274367,5.002952446874155e-05,0.30959415732144746,5.214163915875296e-07,0.006878585854865017,6705.835534419571
1420.68,0.479497,0.677284,0.246713,0.00028926732715731313,0.34725107427693785,6.313488828499795e-07,0.006022702016697647,51.40932968572154
387.062,1.61231,0.758392,0.690901,5.875545847987837e-05,0.6300202369963497,1.7039398214776646e-06,0.022707317737611754,1336.5725796660086
4999.12,1.04828,0.450432,0.259366,7.843219678755873e-05,0.2953237770530997,4.81978253235279e-07,0.006466799200148678,2187.2224061162565
3606.22,0.94997,0.436379,0.267563,9.054126265514778e-05,0.2957103764498766,4.830302838766295e-07,0.006710548767604385,1488.23829171502
6702.13,4.07549,0.472641,0.320916,1.08183806765494e-05,0.3377831896236975,6.029206244599472e-07,0.008247962242213094,344256.8568082676
6954.32,0.662552,0.435837,0.227204,0.00015086315361227055,0.2711040246054693,4.1791699044564485e-07,0.0055907866564595746,440.7934607879275
161.492,2.73382,1.30125,0.818273,3.218156320066734e-05,0.8935271466767088,3.0505372953264183e-06,0.029533139793645847,3717.4636714650637
8053.0,0.497674,0.262881,0.299699,0.0002134605672870082,0.2442473370561665,3.512204665574272e-07,0.006752055023122115,207.86041959479974
7176.25,13.0472,0.556534,0.168419,1.8051857215719455e-06,0.2576722805803026,3.8398087022785944e-07,0.004042207710737103,64053197.08598553
12732.5,8.74037,0.515165,0.334052,3.5633424104078245e-06,0.3594616137240842,6.687815535299572e-07,0.008604500115250985,5997970.640049484
11261.0,0.563401,0.535507,0.198372,0.00020240850335140212,0.2770910015140525,4.334118590318852e-07,0.004795710874478497,194.07555987983753
162.285,6.43667,0.908894,0.865913,8.15129562597725e-06,0.7722577425276133,2.392216812704064e-06,0.03399104198201727,184573.99700726898
4186.44,3.76662,0.517545,0.332253,1.26000736539111e-05,0.3592419755480581,6.681006275961963e-07,0.008546814529116311,206889.59898052548
8452.03,82.5163,1.17008,0.303826,1.6183342212564187e-07,0.4975197641041663,1.1496014851806094e-06,0.00750905341821933,13289629583.701118
4248.7,9.75784,0.551523,0.240522,2.917341922796176e-06,0.3118035744744513,5.276329420882221e-07,0.005893963012249235,12960168.5298143
1559.6,1.56611,0.784728,0.301402,5.31313014895812e-05,0.4141358292295825,8.467751323026478e-07,0.007493736954330943,3517.266916266231
11555.7,2.53181,0.822577,0.2513,2.5702392283091694e-05,0.38285164919266457,7.428725142994014e-07,0.0061205180027191315,27801.282011267103
1235.09,0.607172,0.787968,0.253684,0.0002155443613292129,0.377516957442813,7.257006744668475e-07,0.006188072084800168,98.02358911598199
1418.61,1.06202,0.475525,0.49967,9.015496172988038e-05,0.42432213206975994,8.817718443072488e-07,0.013501294213980811,824.605391920021
359.842,1.14184,0.901514,0.544492,9.847366729411153e-05,0.6061001175074104,1.5974871253562696e-06,0.015594755171348243,359.708347558038
1198.37,1.00635,0.620087,0.367615,9.836312861633471e-05,0.4128405268366645,8.423656050689856e-07,0.009553082947928435,684.2052646165702
152.898,2.1952,1.21543,0.59035,4.1282331972383104e-05,0.728065988994005,2.1684429102861467e-06,0.017253157333964462,2691.8827796775217
884.305,1.42,0.549619,0.65036,6.468405682250851e-05,0.5201092849482426,1.2379062751091286e-06,0.016161853361482938,1423.731739249673
4008.18,0.176413,0.291842,0.328741,0.0010622995627224473,0.26955104755906695,4.139346602752435e-07,0.007572338264762601,2.4303633506966618
5422.23,6.54302,0.569198,0.349663,5.722693434315381e-06,0.3860982766155389,7.534015769783342e-07,0.009034958718253674,1505269.6209891953
138.062,2.10794,1.09117,0.819047,4.512289225127645e-05,0.8213045022206178,2.6507601047779864e-06,0.029931533010445738,1737.0534847551482
536.851,1.83452,0.766947,0.5605,4.633059339019567e-05,0.5693786047908821,1.439456879108983e-06,0.016419819325204806,2981.231795713894
1794.32,0.80877,0.560007,0.274258,0.00012547505809737286,0.3369386654544449,6.004103526527214e-07,0.006815442672931149,501.5303929917233
5011.06,4.69799,0.516771,0.337766,9.07068838518143e-06,0.3620781057409862,6.769145678480078e-07,0.008717395865985397,490532.2680427112
1636.01,5.30723,0.559848,0.266336,7.428129560001144e-06,0.33165354700060595,5.847961395699683e-07,0.006594668918239694,967295.1647115608
4236.36,1.13249,0.465503,0.267923,7.100182809178313e-05,0.3051323323412117,5.089523619173157e-07,0.006696748731487217,2700.9126219325844
5836.69,0.47765,0.273511,0.284766,0.0002261534089545308,0.24294491429455414,3.4810460885066056e-07,0.007103128632638206,179.7820813661538
12041.6,23.6323,0.512929,0.394034,8.282829888421672e-07,0.39069392359247856,7.684067672505168e-07,0.010538405918133152,255568670.45566696
932.259,0.296233,0.392187,0.540457,0.0005984815117833865,0.3997692854174923,7.983851666652642e-07,0.010437199127085501,5.8481066806672075
3297.64,1.13596,0.528303,0.271644,7.381234314481305e-05,0.32622532573906676,5.689309263934643e-07,0.0067595687303044875,2178.5592208320813
1482.22,1.78444,0.594534,0.326444,4.022672225313682e-05,0.3801380834538577,7.341177435431601e-07,0.008305956508770534,8519.949792228674
2884.37,0.946866,1.13165,0.234359,0.0001267467816783652,0.423706909532141,8.796420799691035e-07,0.005668191956164619,333.2373702544605
5027.43,7.75224,0.593244,0.361858,4.5240459426772395e-06,0.40091561248699487,8.022043905004111e-07,0.009394907349970468,2645767.761775443
94.5283,6.06489,1.1549,0.790793,9.3313764281634e-06,0.8289903122428364,2.692232185522206e-06,0.027887801556446053,114360.05873838605
647.919,1.10147,0.606993,0.608849,9.530649645179035e-05,0.5292252290533681,1.2742783924608727e-06,0.018835089035687088,492.0215374105405
1091.07,0.311608,0.347017,0.511764,0.0005323181312996824,0.3654902570924188,6.875797753458493e-07,0.009011081969395358,9.280379030102438
2773.07,0.877251,0.783271,0.240219,0.00012302657611461374,0.3653380619062276,6.871026454094815e-07,0.005834147810975615,461.8935650186489
1247.12,0.525994,0.597163,0.443893,0.00026724451726486834,0.4472268757610895,9.625203274870146e-07,0.012143406105926966,41.66060126042619
1449.28,0.532015,0.575246,0.258862,0.00023516260964740642,0.3307567291329402,5.821629562069497e-07,0.006381837341449415,96.86127439147796
976.463,1.1536,0.464063,0.57582,8.223416969171055e-05,0.44949132804398906,9.706566077645433e-07,0.012911887454733676,957.2742743144341
2004.81,10.3106,0.570982,0.190868,2.634218354560576e-06,0.27927973890697605,4.3913272494887275e-07,0.004598607983943199,20444425.552166436
1694.29,0.924997,0.336329,0.538607,0.00010505593696195875,0.3684906973023084,6.97013142566913e-07,0.008651349908570105,693.7603707175919
2886.56,1.56082,0.54457,0.293187,4.6899989363256115e-05,0.34458426361979133,6.232885568084664e-07,0.0073626987466187685,6664.3586769531275
5328.4,0.527739,0.535294,0.21651,0.00022597816354830654,0.2905502643411646,4.690641171524785e-07,0.005263900291652248,133.68042564170517
5252.74,1.58279,0.471874,0.277301,4.343098061251494e-05,0.31271580772448987,5.302082469634604e-07,0.0069590226010161,9616.034820114464
7522.09,1.42911,0.43919,0.262215,4.898113958511343e-05,0.29348926014923055,4.769986048421103e-07,0.00655614252991648,7756.165088723187
1170.58,0.489824,0.566616,0.455012,0.00029459762848913125,0.4414977078245215,9.420577100175063e-07,0.012593937541855862,32.824680194692846
726.215,1.21185,1.19564,0.420704,9.522183371299192e-05,0.6015053399387326,1.5773542188728597e-06,0.010987484835177698,398.42574235254267
1344.32,0.55094,0.321741,0.538377,0.00022660292152328903,0.3599516228891582,6.703016879193923e-07,0.008208276081108088,92.87529644199033
481.683,0.280124,0.689828,0.444438,0.000717752843860395,0.4797204351010966,1.0818750814061588e-06,0.012047208315498048,2.6580510142193776
823.259,0.862727,0.642726,0.407728,0.0001277972116412782,0.44336605081449887,9.487114574682187e-07,0.01083708887153565,302.2603331835502
7452.56,0.833562,0.63256,0.221273,0.00012131724785982352,0.3172075405700474,5.429617770046605e-07,0.00536414897105429,606.729275903616
133.396,5.63353,0.776947,0.969224,9.874506776138171e-06,0.7545221228846904,2.301353761308166e-06,0.027328545675412954,115049.3821669597
4899.11,0.725445,0.532264,0.234402,0.00014159219286499498,0.3025044746010228,5.016680292577359e-07,0.005737425058654339,434.87566571886276
8711.71,2.29344,0.334809,0.20585,2.115307882865417e-05,0.22720825680042042,3.113414443749523e-07,0.005087670100387367,111517.25627512462
1593.11,30.5869,0.90645,0.293958,6.471488582954951e-07,0.4360253166097704,9.226767911329405e-07,0.007261369081413876,411005851.6152447
4209.94,1.06129,0.448602,0.266414,7.727690421850869e-05,0.2989425929469895,4.918617851144292e-07,0.006667384209837294,2229.7874266477406
207.704,1.84853,1.06622,0.690973,5.2700279812660394e-05,0.7437395016070532,2.2468021652859223e-06,0.022147952627432275,1354.6988829259715
2015.55,20.5224,0.616997,0.525004,1.1485078382914794e-06,0.4951469428634773,1.1404780286766464e-06,0.015205830061055563,72021906.62744473
4998.24,0.174189,0.279404,0.328858,0.001071907223278798,0.26370992861319315,3.9909310224077233e-07,0.007193900011415695,2.4586510444676684
11446.2,10.9082,0.563313,0.347196,2.6463996291470005e-06,0.38276995719944334,7.426083457455595e-07,0.008963719083221038,11941745.425619068
329.593,1.09466,0.725057,0.717036,0.00010476608251649019,0.6276957852412635,1.6934749383389283e-06,0.02427903019142538,287.6567518526259
1902.64,8.1133,0.599877,0.269185,4.030621541414295e-06,0.3443956741862787,6.22720122113486e-07,0.006655770562780788,4637570.039534261
1988.6,0.510132,0.631242,0.240495,0.0002560423665385065,0.3316683783555089,5.848397264618631e-07,0.005868425110122908,76.84304179633456
1343.64,0.56198,0.584926,0.264058,0.00021853017143391498,0.33689941150193187,6.002937757273083e-07,0.0065204956440721535,114.23446163048469
1108.13,1.27556,0.567367,0.513068,7.209263976548867e-05,0.4695735991324192,1.0440057060241614e-06,0.014826094547711648,1264.2407885649532
2652.8,0.537894,0.654109,0.231543,0.00023835784350782082,0.3301539114314997,5.80395670962142e-07,0.005627363458769701,93.7154928361163
1277.0,1.09405,0.481781,0.520897,8.743150032625047e-05,0.4360422959697426,9.227366755178373e-07,0.013693304774821169,855.1636495187295
10505.2,0.58674,0.419027,0.210964,0.00017645808893482315,0.2558605601479532,3.794917424310783e-07,0.00516582933212913,319.60156752170724
619.408,2.27811,1.30316,0.446771,3.844070733027716e-05,0.6463167998532001,1.7780303137736006e-06,0.011820230942108137,3970.627905735781
839.506,1.43759,0.571888,0.600798,6.277420901939952e-05,0.5102550705938392,1.1990638273591435e-06,0.017241292532299207,1592.1464187094055
6740.9,10.4787,0.558247,0.369583,2.8373704315242657e-06,0.3937579618925583,7.784767870372752e-07,0.009675597737767648,9459909.964680111
10624.2,2.16998,0.449766,0.270725,2.6532222279696307e-05,0.3018445081214838,4.998452283853313e-07,0.006789188247375904,37961.50185726387
1137.8,0.568702,0.582787,0.297336,0.00021856846159282883,0.3583816264068552,6.654360317011585e-07,0.007458656698725986,103.00706737164317
107.267,2.80183,0.842873,0.977857,2.8747696157374244e-05,0.7899023121959715,2.484004594939263e-06,0.0319517797288324,6168.055208900298
6852.08,0.796007,0.405245,0.239454,0.00011296557352230965,0.2693347916023644,4.133813210860971e-07,0.0059470078862935835,963.881853238383
359.582,1.21707,0.752376,0.741698,9.096109116707476e-05,0.6503135502297803,1.7963932939703019e-06,0.02567099122556011,395.26842570609597
6251.69,6.33087,0.52296,0.34532,5.844908931524145e-06,0.36836822634141153,6.966270884436483e-07,0.00894555779930932,1538748.880840871
2890.35,0.176687,0.316041,0.32875,0.0010803028748809357,0.28059615776339997,4.4258798462471876e-07,0.008328726592886648,2.1755952875615914
3621.09,0.736142,0.639419,0.237441,0.0001481377274870977,0.3312979113767443,5.837513746576606e-07,0.005785590922699218,331.29456701134313
1269.74,12.4526,0.67849,0.548264,2.5184401125852503e-06,0.5303571306303391,1.2788239863420712e-06,0.016050886824262107,7914320.951655744
10221.4,2.99583,0.425454,0.291681,1.6318027282000744e-05,0.30558797954257066,5.102196707059457e-07,0.007422854437658752,135947.46901267927
912.063,1.59855,0.740249,0.402,5.2836494926885344e-05,0.4705547612948635,1.047643943551101e-06,0.010565016285654033,2885.3870828078525
11010.6,4.86197,0.611828,0.299229,8.896051862682191e-06,0.36784995553364036,6.949943375225688e-07,0.007497167574141188,503193.10766641755
344.2,1.06826,0.784253,0.720683,0.00011101623862856193,0.6543598943278371,1.8150609322969943e-06,0.02432143839694529,229.9605251344857
1067.17,11.2407,1.33707,0.229697,3.3186015801410764e-06,0.45017854943991875,9.73131241647512e-07,0.005553562225816857,4983376.672749296
1582.01,1.25597,0.732364,0.342311,7.358895192896519e-05,0.4297672097269386,9.007111679136194e-07,0.008701856380543141,1387.2507108711454
1496.57,0.898184,0.408933,0.473002,0.00011023341478231227,0.3826676644762006,7.422776133154037e-07,0.011117465494965163,573.0225905281541
1330.4,1.09301,0.821665,0.285055,9.198682302370923e-05,0.41017248040020277,8.333119657995795e-07,0.007030116608183186,826.9806991546419
216.811,1.95198,1.20463,0.761795,5.1376982295083365e-05,0.8296207351922713,2.6956453238275976e-06,0.02598084780719064,1208.360217360269
13464.4,1.81216,0.437269,0.25486,3.407545447847294e-05,0.2885312196539202,4.6364413703102837e-07,0.006350543166120951,20999.67302246277
223.327,3.30107,0.821749,0.790299,2.1151921573909034e-05,0.7015243922073574,2.038299728692385e-06,0.028601032397200327,17036.270133675698
7958.23,14.3527,0.522566,0.383841,1.7494605676018069e-06,0.38896529787288925,7.627487672454849e-07,0.010184169123656347,35057652.93922403
1870.61,1.71572,0.679369,0.353093,4.5176269031774454e-05,0.42191220132279295,8.734409741555211e-07,0.009057518073631468,5255.095350102272
11184.6,11.8168,0.513573,0.357104,2.2952059020323927e-06,0.37159231581436436,7.068185857425949e-07,0.009327863530223258,18340439.57220364
10360.4,0.371524,0.246101,0.272414,0.000317719079050106,0.22534784853432263,3.071042168995678e-07,0.0063074790286876455,82.29192408011394
1305.46,0.766772,0.786329,0.246968,0.0001512711678028388,0.37162245913377084,7.069141494091281e-07,0.006010769159472484,258.72320559565617
449.324,0.616675,0.830573,0.291008,0.00021851122496329518,0.4168727561635693,8.561225620179165e-07,0.007192748416724572,80.1192977834372
9615.97,4.89678,0.468293,0.316888,8.170750430756064e-06,0.33408741745310894,5.919662570164706e-07,0.008130278171520103,741162.2575174377
7552.95,0.864194,0.746366,0.216372,0.00012203379877037519,0.33743499535043864,6.018851408905558e-07,0.0052227331630962815,538.8014513885909
9154.52,0.955918,0.427409,0.236837,8.713175433159406e-05,0.27460607386835756,4.2695324426084836e-07,0.005858285254463333,1865.1714368876146
2967.03,8.25985,0.569571,0.24985,3.8101164351964665e-06,0.32302409292621415,5.596565776939807e-07,0.006138631065785812,5995404.631148299
282.663,1.03504,0.875944,0.731795,0.0001203136815828581,0.696428216406599,2.0136810546071257e-06,0.02474666502483602,167.26731447581108
2595.69,1.66849,0.330657,0.626436,4.53559848378723e-05,0.3922489858266648,7.735109546768605e-07,0.008410796712418152,5871.507847337314
2193.62,0.681874,0.323539,0.445618,0.00015563033257205624,0.329708860956452,5.790922925642192e-07,0.008361301501719905,292.79642258747043
8344.99,6.51502,0.514866,0.334818,5.53857490885135e-06,0.359791019251628,6.698033020679492e-07,0.00862839149406701,1847424.635230157
13051.2,5.06613,0.430378,0.310642,7.542987945357282e-06,0.3174681462464421,5.437054419009923e-07,0.0079860087074653,998686.8234533347
4424.17,0.695712,0.782273,0.22029,0.0001724068584993155,0.3480082501246555,6.336449616408902e-07,0.0053196109543957575,203.64369923468857
598.81,1.08712,0.704248,0.481157,9.597543573899186e-05,0.5049334097752083,1.178293817222233e-06,0.013358955381595775,522.2688130461252
3885.2,0.73195,0.443216,0.250505,0.00013289640766947074,0.287754503231522,4.6156581326315607e-07,0.00622442583015751,559.7033729042489
553.286,18.419,1.19973,0.386193,1.5917868791560066e-06,0.574746493515778,1.4621456514647435e-06,0.009901217094573058,23526555.546079397
323.497,2.54489,0.781193,0.752704,3.048158316768671e-05,0.6675292501607387,1.8763502987626893e-06,0.026265595985655796,6984.920375500653
673.528,0.404,0.793425,0.4312,0.000430598444339882,0.5045569066495449,1.1768298584011711e-06,0.01149908400196689,9.548468283747567
1981.89,7.42587,0.54701,0.279681,4.489454096291234e-06,0.33676449358095417,5.998931636872395e-07,0.0069752974892888136,3611204.626609579
