f,Om
0.0013335214321633238,7.030146835524503e-12
0.0013856918628031274,7.23231358813462e-12
0.0014399033208816327,7.440453936183202e-12
0.0014962356560944327,7.65404885105157e-12
0.0015547718420411726,7.874950992094108e-12
0.0016155980984398745,8.108578015614486e-12
0.0016788040181225606,8.343726843679808e-12
0.001744482698999254,8.579923795783363e-12
0.0018127308811846986,8.819897374959095e-12
0.0018836490894898002,9.062225883240984e-12
0.0019573417814876598,9.31240588534365e-12
0.002033917501372291,9.569550811629738e-12
0.0021134890398366475,9.837316551881844e-12
0.0021961736002054366,1.0108555572765268e-11
0.0022820929710674507,1.038602824841741e-11
0.002371373705661655,1.0664464122275578e-11
0.002464147308281281,1.0944978954284164e-11
0.0025605504279704754,1.123055787022954e-11
0.0026607250597988083,1.1521760694600691e-11
0.002764818754010106,1.1819903424607113e-11
0.002872984833353666,1.2126183674444722e-11
0.0029853826189179603,1.2440588695058648e-11
0.0031021776647995013,1.2762647781854554e-11
0.0032235420019524627,1.3090975894148863e-11
0.0033496543915782755,1.342841954769414e-11
0.0034807005884284095,1.3772178913644639e-11
0.003616873614408157,1.4126148936492067e-11
0.0037583740428844435,1.4483765150858407e-11
0.003905410294116381,1.4853086622981928e-11
0.004058198942243799,1.522657080831221e-11
0.004216965034285822,1.5603358418521692e-11
0.004381942421619436,1.5992258205481738e-11
0.004553374104426248,1.6370882331389206e-11
0.0047315125896148025,1.6765069231216165e-11
0.00491662026274564,1.7166329086956652e-11
0.00510896977450693,1.7538303874888343e-11
0.005308844442309884,1.7918768898284687e-11
0.00551653866759558,1.831877198279447e-11
0.005732358369467713,1.8705897405931482e-11
0.005956621435290103,1.900102712173635e-11
0.006189658188912603,1.9357056087436178e-11
0.006431811877215084,1.971504033224409e-11
0.006683439175686148,2.005512207172004e-11
0.006944910713781214,2.01918162476833e-11
0.007216611620833883,2.0480488869448295e-11
0.007498942093324559,2.070329016330352e-11
0.00779231798434194,2.095555849340254e-11
0.008097171416105617,2.1112596502869937e-11
0.008413951416451947,2.1083269341928926e-11
0.008743124580220732,2.123331493807064e-11
0.009085175756516871,2.125019939289627e-11
0.009440608762859235,2.1192874269341218e-11
0.009809947127268773,2.11348067801525e-11
0.010193734859388726,2.0926604861905302e-11
0.010592537251772886,2.071145225119995e-11
0.011006941712522091,2.059845138526107e-11
0.011437558630495377,2.0551396536589893e-11
0.01188502227437019,2.0466780358807172e-11
0.01234999172687585,2.029220294438407e-11
0.012833151855576512,2.00990682527516e-11
0.013335214321633239,1.991143465475005e-11
0.013856918628031274,1.9371524878343437e-11
0.014399033208816326,1.9201443678054235e-11
0.014962356560944327,1.9064113700232848e-11
0.015547718420411728,1.89787594512707e-11
0.016155980984398747,1.885643838011728e-11
0.016788040181225605,1.871622317582825e-11
0.017444826989992543,1.8529272039522508e-11
0.018127308811846984,1.8283070212258564e-11
0.018836490894898,1.8049588599894955e-11
0.019573417814876596,1.778747724375501e-11
0.02033917501372291,1.7448288066891313e-11
0.021134890398366454,1.7091576488199136e-11
0.021961736002054366,1.6712104844134364e-11
0.02282092971067451,1.633097226983574e-11
0.023713737056616554,1.5844674263073863e-11
0.024641473082812813,1.5246860149719493e-11
0.025605504279704754,1.4672195002620566e-11
0.026607250597988085,1.4200039495887095e-11
0.02764818754010106,1.3659160079849553e-11
0.028729848333536655,1.3264423487717249e-11
0.029853826189179603,1.2626387336718088e-11
0.031021776647995016,1.1769581018246094e-11
0.032235420019524626,1.1059143701620447e-11
0.03349654391578276,1.0391035164543734e-11
0.03480700588428409,9.898373559900018e-12
0.03616873614408157,9.48528518617816e-12
0.037583740428844395,8.994370620941729e-12
0.03905410294116381,8.63614330971705e-12
0.040581989422437986,7.654175733609532e-12
0.042169650342858224,6.189233378477571e-12
0.043819424216194364,5.043729698647343e-12
0.045533741044262485,4.027563760371633e-12
0.04731512589614803,3.5316289807515837e-12
0.049166202627456405,3.2262481519244212e-12
0.051089697745069294,2.835643053372198e-12
0.053088444423098846,2.4091209077969542e-12
0.0551653866759558,1.843814356417945e-12
0.05732358369467713,1.317619277505385e-12
0.059566214352901034,8.973521982036733e-13
0.061896581889126036,6.513691079901565e-13
0.06431811877215085,4.875642378203522e-13
0.06683439175686141,3.8590053124357446e-13
0.06944910713781215,2.1972983509448514e-13
0.07216611620833882,1.8607217308563325e-13
0.07498942093324558,1.619282666516299e-13
0.0779231798434194,4.6743108025205015e-14
0.08097171416105617,1.336351163943576e-14
0.08413951416451947,1.3709818566697532e-14
0.0874312458022073,1.4065099818039743e-14
0.09085175756516872,1.4429587957390722e-14
0.09440608762859236,1.480352157542479e-14
0.09809947127268773,1.518714544574124e-14
0.10193734859388716,0.0
0.10592537251772897,0.0
0.11006941712522103,0.0
0.11437558630495388,0.0
0.11885022274370188,0.0
0.12349991726875852,0.0
0.12833151855576513,0.0
0.1333521432163324,0.0
0.13856918628031273,0.0
0.14399033208816325,0.0
0.1496235656094433,0.0
0.15547718420411727,0.0
0.1615598098439873,0.0
0.16788040181225589,0.0
0.17444826989992523,0.0
0.1812730881184697,0.0
0.1883649089489802,0.0
0.19573417814876615,0.0
0.2033917501372293,0.0
0.21134890398366477,0.0
0.21961736002054366,0.0
0.2282092971067451,0.0
0.23713737056616552,0.0
0.24641473082812815,0.0
0.25605504279704755,0.0
0.2660725059798808,0.0
0.2764818754010106,0.0
0.28729848333536623,0.0
0.2985382618917957,0.0
0.3102177664799498,0.0
0.3223542001952459,0.0
0.33496543915782795,0.0
0.3480700588428413,0.0
0.36168736144081615,0.0
0.3758374042884443,0.0
0.3905410294116381,0.0
0.4058198942243799,0.0
0.4216965034285822,0.0
0.43819424216194364,0.0
0.4553374104426248,0.0
0.47315125896148025,0.0
0.49166202627456407,0.0
0.5108969774506924,0.0
0.5308844442309879,0.0
0.5516538667595575,0.0
0.5732358369467707,0.0
0.5956621435290109,0.0
0.618965818891261,0.0
0.6431811877215091,0.0
0.6683439175686149,0.0
0.6944910713781214,0.0
0.7216611620833884,0.0
0.7498942093324559,0.0
0.779231798434194,0.0
0.8097171416105617,0.0
0.8413951416451947,0.0
0.8743124580220731,0.0
0.9085175756516861,0.0
0.9440608762859226,0.0
0.9809947127268764,0.0
